tweetId,isRetweet,time,text,replies,retweets,likes,entries,query_keywords,hashtags,urls,photos,videos
1247853854462545925,False,2020-04-08 19:48:37,"All our international trade services running as usual - export docs, origin certs, online training, LoC, back office, logistics & more, thanks to @MicrosoftTeams. Don't let #COVID19 hold your exports back! http://bit.ly/2MVU10V  #BusinessAsUsual #ChamberInt @britishchambers pic.twitter.com/OksD3v9V5F",0,0,0,"{'hashtags': ['#COVID19', '#BusinessAsUsual', '#ChamberInt'], 'urls': ['http://bit.ly/2MVU10V'], 'photos': ['https://pbs.twimg.com/media/EVFEaRJWkAAQpWe.png'], 'videos': []}",#Covid19,"['#COVID19', '#BusinessAsUsual', '#ChamberInt']",['http://bit.ly/2MVU10V'],['https://pbs.twimg.com/media/EVFEaRJWkAAQpWe.png'],[]
1247853854420545537,False,2020-04-08 19:48:37,"Questions about reimbursements for cancelled bookings, recreation programs, memberships and more due to #COVID19? Find out everything you need to know: https://ottawa.ca/en/recreation-and-parks/recreation-programs/covid-19-cancellation-credits-and-refunds … #OttCity",0,0,0,"{'hashtags': ['#COVID19', '#OttCity'], 'urls': ['https://ottawa.ca/en/recreation-and-parks/recreation-programs/covid-19-cancellation-credits-and-refunds'], 'photos': [], 'videos': []}",#Covid19,"['#COVID19', '#OttCity']",['https://ottawa.ca/en/recreation-and-parks/recreation-programs/covid-19-cancellation-credits-and-refunds'],[],[]
1247853853128699906,False,2020-04-08 19:48:37,"Se non si indagheranno e non si discuterà delle vere cause del genocidio in Italia, e non del #COVID19, allora il numero delle morti annuali (647000) e quello della media giornaliera (1773) non diminuirà. E ciò sarà purtroppo causa di ulteriori sconquassi,  e più gravi. È sem- >",0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,['#COVID19'],[],[],[]
1247853852264669184,False,2020-04-08 19:48:37,"@empresaexterior @empresas_ 
¿Podéis ayudarnos y animar a donaciones para que @TECMOLDE y @Podoactiva puedan seguir fabricando 
36.000 #pantallas y máscaras de protección diarias? 

""Más_cara es la vida"" es la campaña de
 http://concahusa.com 

Pantallas contra el #COVID19",0,0,0,"{'hashtags': ['#pantallas', '#COVID19'], 'urls': ['http://concahusa.com'], 'photos': [], 'videos': []}",#Covid19,"['#pantallas', '#COVID19']",['http://concahusa.com'],[],[]
1247853852201644032,False,2020-04-08 19:48:37,"The #T20WorldCup to begin October 18 could be the event that brings world sport back to life post #COVID19. Would be unreal!!

If it happens, Aussie cricket will be real lucky to have both women and men’s World Cup tournaments run as scheduled this year.",0,0,0,"{'hashtags': ['#T20WorldCup', '#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#T20WorldCup', '#COVID19']",[],[],[]
1247853852185018368,False,2020-04-08 19:48:37,Havent we all seen enough futuristic and dystopian movies and TV shows to know that drones/robots connected to the govt monitoring our health is not gonna end well....#coronavirus #COVID19 pic.twitter.com/DlFb4mGyht,0,0,0,"{'hashtags': ['#coronavirus', '#COVID19'], 'urls': [], 'photos': [], 'videos': [{'id': 'EVFEdehXYAETSSd'}]}",#Covid19,"['#coronavirus', '#COVID19']",[],[],[{'id': 'EVFEdehXYAETSSd'}]
1247853862171619328,False,2020-04-08 19:48:39,How many at CNN are taking hydroxychloroquine as a prophylactic or Cuomo and Baldwin as a treatment for #COVID19,0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,['#COVID19'],[],[],[]
1247853861454393344,False,2020-04-08 19:48:39,"Seuuuut ls cas communautaires 
#COVID19
#RestezChezVous
#Daouda_712 https://twitter.com/abdioufsarr/status/1247828995770667010 …",0,0,0,"{'hashtags': ['#COVID19', '#RestezChezVous', '#Daouda_712', '#msas', '#COVID19sn', '#Senegal'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#COVID19', '#RestezChezVous', '#Daouda_712', '#msas', '#COVID19sn', '#Senegal']",[],[],[]
1247853861387239424,False,2020-04-08 19:48:39,"Bjr @enzo_daoud , pendant cette crise du #COVID19, #tonmaillotpourbattrelecancer devient #TonMaillotPourLesBlouses.
Et je me dis que ce serait top que vous souteniez #TonMaillotPourLesBlouses ",0,0,0,"{'hashtags': ['#COVID19', '#tonmaillotpourbattrelecancer', '#TonMaillotPourLesBlouses', '#TonMaillotPourLesBlouses'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#COVID19', '#tonmaillotpourbattrelecancer', '#TonMaillotPourLesBlouses', '#TonMaillotPourLesBlouses']",[],[],[]
1247853860879646722,False,2020-04-08 19:48:39,"¡Buen Miércoles!

¡Te presentamos la portada de hoy!

Son ya 4 muertes por covid-19 en Morelos.

#Portada #Regional #miercoles #covid19 pic.twitter.com/M63X2ROUWZ",0,0,0,"{'hashtags': ['#Portada', '#Regional', '#miercoles', '#covid19'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EVFEcbQU4AAfeDB.jpg'], 'videos': []}",#Covid19,"['#Portada', '#Regional', '#miercoles', '#covid19']",[],['https://pbs.twimg.com/media/EVFEcbQU4AAfeDB.jpg'],[]
1247853860753944577,False,2020-04-08 19:48:39,"Interdire, dans ce cas précis = préserver la disponibilité des sapeurs-pompiers pour des missions beaucoup plus urgentes qu'une intervention nécessitant de nombreux moyens suite à un brûlage non maitrisé.
Vous pourrez relancer le débat + tard. #Covid19 = d'autres priorités. Merci",0,0,0,"{'hashtags': ['#Covid19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,['#Covid19'],[],[],[]
1247853860649123840,False,2020-04-08 19:48:39,"#Covid19 : Le Groupe Crédit Agricole dédie 20M€ pour financer des mesures de première nécessité en faveur des personnes âgées, pour les protéger et leur permettre de garder le lien avec leurs proches http://ow.ly/ldxD102dHZS  https://lnkd.in/dy2r_vZ http://ow.ly/ldxD102dHZS ",0,0,0,"{'hashtags': ['#Covid19'], 'urls': ['http://ow.ly/ldxD102dHZS', 'https://lnkd.in/dy2r_vZ'], 'photos': [], 'videos': []}",#Covid19,['#Covid19'],"['http://ow.ly/ldxD102dHZS', 'https://lnkd.in/dy2r_vZ']",[],[]
1247853860451954688,False,2020-04-08 19:48:38,"The Project Enable Africa COVID-19 Response is a fooddrive project targeted at providing food stuffs to 1000 individuals/families of persons with disabilities in Lagos during the Coronavirus pandemic compulsory Lockdown.

#PEACovid19Response #FoodDrive #COVID19 pic.twitter.com/urPzI01KtN",1,0,0,"{'hashtags': ['#PEACovid19Response', '#FoodDrive', '#COVID19'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EVFEd0jWoAAXACl.jpg'], 'videos': []}",#Covid19,"['#PEACovid19Response', '#FoodDrive', '#COVID19']",[],['https://pbs.twimg.com/media/EVFEd0jWoAAXACl.jpg'],[]
1247853860317782017,False,2020-04-08 19:48:38,"Hace poco, @instagram añadió una opción de reportar stories y posts por información falsa.  Le das a los tres puntitos > reportar > es inapropiada > información falsa. Si quieres ayudar desde casa en la crisis del #COVID19, dedícate a reportar publicaciones como esta. https://twitter.com/100cia_/status/1247790614860591105 …",0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,['#COVID19'],[],[],[]
1247853860120678400,False,2020-04-08 19:48:38,"Post #Covid19 we need to put in place policies and investment strategies that support the most vulnerable communities in each and every country, whether developed or developing, we mustn't revert back to looking out only for ourselves. #ClimateEmergency https://www.thedailystar.net/opinion/politics-climate-change/news/the-old-normal-ending-1890616 …",0,0,0,"{'hashtags': ['#Covid19', '#ClimateEmergency'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#Covid19', '#ClimateEmergency']",[],[],[]
1247853859827056641,False,2020-04-08 19:48:38,UK Out of Home industry says thank you to #keyworkers https://gdw.biz/2XkXQR0  #GratefulBritain #OOH #DOOH #digitalscreens #coronavirus #COVID19 @OutsmartOOH,0,0,0,"{'hashtags': ['#keyworkers', '#GratefulBritain', '#OOH', '#DOOH', '#digitalscreens', '#coronavirus', '#COVID19'], 'urls': ['https://gdw.biz/2XkXQR0'], 'photos': [], 'videos': []}",#Covid19,"['#keyworkers', '#GratefulBritain', '#OOH', '#DOOH', '#digitalscreens', '#coronavirus', '#COVID19']",['https://gdw.biz/2XkXQR0'],[],[]
1247853857310494721,False,2020-04-08 19:48:38,"I’m closer to Jonathan’s more optimistic take at present but just as scientists are still struggling to understand how #COVID19 works, so too with economists on the precise economic impacts. This depression doesn’t have normal economic causes, so might surprise us as we emerge. https://twitter.com/dsmitheconomics/status/1247835650931470336 …",0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,['#COVID19'],[],[],[]
1247853856467419136,False,2020-04-08 19:48:38,"Alemania: restricciones menos duras que sus vecinos

El país afronta la pandemia del #Covid19 con restricciones menos duras que las de otros países. Aunque los contagios se ralentizan, la escasez de material sanitario de protección sigue siendo un problema para las autoridades. pic.twitter.com/cldA3X3HEm",0,0,0,"{'hashtags': ['#Covid19'], 'urls': [], 'photos': [], 'videos': [{'id': 'QymPoWlkMY9kcjGl'}]}",#Covid19,['#Covid19'],[],[],[{'id': 'QymPoWlkMY9kcjGl'}]
1247853854760321026,False,2020-04-08 19:48:37,"This is why #COVID19 may be the best thing to happen to #MEcfs research funding...

And one of the worse things to happen to humanity... https://twitter.com/exceedhergrasp1/status/1246120594409586690 …",0,0,0,"{'hashtags': ['#COVID19', '#MEcfs', '#COVID19', '#pwME'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#COVID19', '#MEcfs', '#COVID19', '#pwME']",[],[],[]
1247853854487650306,False,2020-04-08 19:48:37,"ها يا ولاد الإصابات بتقل ولا بتزيد.
لا يافندم بتزيد  
طيب خلو الحظر من الساعه تمانيه بدل سابعه! !!!!!! ازاي مش عارف
#حظر_التجول
#COVID19
#كرونا_مصر",0,0,0,"{'hashtags': ['#حظر_التجول', '#COVID19', '#كرونا_مصر'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#حظر_التجول', '#COVID19', '#كرونا_مصر']",[],[],[]
1247853854462545925,False,2020-04-08 19:48:37,"All our international trade services running as usual - export docs, origin certs, online training, LoC, back office, logistics & more, thanks to @MicrosoftTeams. Don't let #COVID19 hold your exports back! http://bit.ly/2MVU10V  #BusinessAsUsual #ChamberInt @britishchambers pic.twitter.com/OksD3v9V5F",0,0,0,"{'hashtags': ['#COVID19', '#BusinessAsUsual', '#ChamberInt'], 'urls': ['http://bit.ly/2MVU10V'], 'photos': ['https://pbs.twimg.com/media/EVFEaRJWkAAQpWe.png'], 'videos': []}",#Covid19,"['#COVID19', '#BusinessAsUsual', '#ChamberInt']",['http://bit.ly/2MVU10V'],['https://pbs.twimg.com/media/EVFEaRJWkAAQpWe.png'],[]
1247853854420545537,False,2020-04-08 19:48:37,"Questions about reimbursements for cancelled bookings, recreation programs, memberships and more due to #COVID19? Find out everything you need to know: https://ottawa.ca/en/recreation-and-parks/recreation-programs/covid-19-cancellation-credits-and-refunds … #OttCity",0,0,0,"{'hashtags': ['#COVID19', '#OttCity'], 'urls': ['https://ottawa.ca/en/recreation-and-parks/recreation-programs/covid-19-cancellation-credits-and-refunds'], 'photos': [], 'videos': []}",#Covid19,"['#COVID19', '#OttCity']",['https://ottawa.ca/en/recreation-and-parks/recreation-programs/covid-19-cancellation-credits-and-refunds'],[],[]
1247853853128699906,False,2020-04-08 19:48:37,"Se non si indagheranno e non si discuterà delle vere cause del genocidio in Italia, e non del #COVID19, allora il numero delle morti annuali (647000) e quello della media giornaliera (1773) non diminuirà. E ciò sarà purtroppo causa di ulteriori sconquassi,  e più gravi. È sem- >",0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,['#COVID19'],[],[],[]
1247853852264669184,False,2020-04-08 19:48:37,"@empresaexterior @empresas_ 
¿Podéis ayudarnos y animar a donaciones para que @TECMOLDE y @Podoactiva puedan seguir fabricando 
36.000 #pantallas y máscaras de protección diarias? 

""Más_cara es la vida"" es la campaña de
 http://concahusa.com 

Pantallas contra el #COVID19",0,0,0,"{'hashtags': ['#pantallas', '#COVID19'], 'urls': ['http://concahusa.com'], 'photos': [], 'videos': []}",#Covid19,"['#pantallas', '#COVID19']",['http://concahusa.com'],[],[]
1247853852201644032,False,2020-04-08 19:48:37,"The #T20WorldCup to begin October 18 could be the event that brings world sport back to life post #COVID19. Would be unreal!!

If it happens, Aussie cricket will be real lucky to have both women and men’s World Cup tournaments run as scheduled this year.",0,0,0,"{'hashtags': ['#T20WorldCup', '#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#T20WorldCup', '#COVID19']",[],[],[]
1247853852185018368,False,2020-04-08 19:48:37,Havent we all seen enough futuristic and dystopian movies and TV shows to know that drones/robots connected to the govt monitoring our health is not gonna end well....#coronavirus #COVID19 pic.twitter.com/DlFb4mGyht,0,0,0,"{'hashtags': ['#coronavirus', '#COVID19'], 'urls': [], 'photos': [], 'videos': [{'id': 'EVFEdehXYAETSSd'}]}",#Covid19,"['#coronavirus', '#COVID19']",[],[],[{'id': 'EVFEdehXYAETSSd'}]
1247853862171619328,False,2020-04-08 19:48:39,How many at CNN are taking hydroxychloroquine as a prophylactic or Cuomo and Baldwin as a treatment for #COVID19,0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,['#COVID19'],[],[],[]
1247853861454393344,False,2020-04-08 19:48:39,"Seuuuut ls cas communautaires 
#COVID19
#RestezChezVous
#Daouda_712 https://twitter.com/abdioufsarr/status/1247828995770667010 …",0,0,0,"{'hashtags': ['#COVID19', '#RestezChezVous', '#Daouda_712', '#msas', '#COVID19sn', '#Senegal'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#COVID19', '#RestezChezVous', '#Daouda_712', '#msas', '#COVID19sn', '#Senegal']",[],[],[]
1247853861387239424,False,2020-04-08 19:48:39,"Bjr @enzo_daoud , pendant cette crise du #COVID19, #tonmaillotpourbattrelecancer devient #TonMaillotPourLesBlouses.
Et je me dis que ce serait top que vous souteniez #TonMaillotPourLesBlouses ",0,0,0,"{'hashtags': ['#COVID19', '#tonmaillotpourbattrelecancer', '#TonMaillotPourLesBlouses', '#TonMaillotPourLesBlouses'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#COVID19', '#tonmaillotpourbattrelecancer', '#TonMaillotPourLesBlouses', '#TonMaillotPourLesBlouses']",[],[],[]
1247853860879646722,False,2020-04-08 19:48:39,"¡Buen Miércoles!

¡Te presentamos la portada de hoy!

Son ya 4 muertes por covid-19 en Morelos.

#Portada #Regional #miercoles #covid19 pic.twitter.com/M63X2ROUWZ",0,0,0,"{'hashtags': ['#Portada', '#Regional', '#miercoles', '#covid19'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EVFEcbQU4AAfeDB.jpg'], 'videos': []}",#Covid19,"['#Portada', '#Regional', '#miercoles', '#covid19']",[],['https://pbs.twimg.com/media/EVFEcbQU4AAfeDB.jpg'],[]
1247853860753944577,False,2020-04-08 19:48:39,"Interdire, dans ce cas précis = préserver la disponibilité des sapeurs-pompiers pour des missions beaucoup plus urgentes qu'une intervention nécessitant de nombreux moyens suite à un brûlage non maitrisé.
Vous pourrez relancer le débat + tard. #Covid19 = d'autres priorités. Merci",0,0,0,"{'hashtags': ['#Covid19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,['#Covid19'],[],[],[]
1247853860649123840,False,2020-04-08 19:48:39,"#Covid19 : Le Groupe Crédit Agricole dédie 20M€ pour financer des mesures de première nécessité en faveur des personnes âgées, pour les protéger et leur permettre de garder le lien avec leurs proches http://ow.ly/ldxD102dHZS  https://lnkd.in/dy2r_vZ http://ow.ly/ldxD102dHZS ",0,0,0,"{'hashtags': ['#Covid19'], 'urls': ['http://ow.ly/ldxD102dHZS', 'https://lnkd.in/dy2r_vZ'], 'photos': [], 'videos': []}",#Covid19,['#Covid19'],"['http://ow.ly/ldxD102dHZS', 'https://lnkd.in/dy2r_vZ']",[],[]
1247853860451954688,False,2020-04-08 19:48:38,"The Project Enable Africa COVID-19 Response is a fooddrive project targeted at providing food stuffs to 1000 individuals/families of persons with disabilities in Lagos during the Coronavirus pandemic compulsory Lockdown.

#PEACovid19Response #FoodDrive #COVID19 pic.twitter.com/urPzI01KtN",1,0,0,"{'hashtags': ['#PEACovid19Response', '#FoodDrive', '#COVID19'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EVFEd0jWoAAXACl.jpg'], 'videos': []}",#Covid19,"['#PEACovid19Response', '#FoodDrive', '#COVID19']",[],['https://pbs.twimg.com/media/EVFEd0jWoAAXACl.jpg'],[]
1247853860317782017,False,2020-04-08 19:48:38,"Hace poco, @instagram añadió una opción de reportar stories y posts por información falsa.  Le das a los tres puntitos > reportar > es inapropiada > información falsa. Si quieres ayudar desde casa en la crisis del #COVID19, dedícate a reportar publicaciones como esta. https://twitter.com/100cia_/status/1247790614860591105 …",0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,['#COVID19'],[],[],[]
1247853860120678400,False,2020-04-08 19:48:38,"Post #Covid19 we need to put in place policies and investment strategies that support the most vulnerable communities in each and every country, whether developed or developing, we mustn't revert back to looking out only for ourselves. #ClimateEmergency https://www.thedailystar.net/opinion/politics-climate-change/news/the-old-normal-ending-1890616 …",0,0,0,"{'hashtags': ['#Covid19', '#ClimateEmergency'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#Covid19', '#ClimateEmergency']",[],[],[]
